ID,CLASSIFIED,TYPE
LUCENE-2763,REFACTORING,IMPROVEMENT
LUCENE-2764,TEST,TEST
LUCENE-2767,BUG,BUG
LUCENE-2768,TEST,IMPROVEMENT
LUCENE-2769,BUG,BUG
LUCENE-277,BUG,BUG
LUCENE-2770,IMPROVEMENT,IMPROVEMENT
LUCENE-2771,CLEANUP,IMPROVEMENT
LUCENE-2772,IMPROVEMENT,
LUCENE-2773,IMPROVEMENT,IMPROVEMENT
LUCENE-2774,BUILD_SYSTEM,BUG
LUCENE-2776,IMPROVEMENT,BUG
LUCENE-2777,REFACTORING,TASK
LUCENE-2778,RFE,IMPROVEMENT
LUCENE-2779,IMPROVEMENT,IMPROVEMENT
LUCENE-2781,CLEANUP,TASK
LUCENE-2782,BUG,BUG
LUCENE-2783,BUG,BUG
LUCENE-2784,REFACTORING,IMPROVEMENT
LUCENE-2785,BUG,BUG
LUCENE-2787,IMPROVEMENT,IMPROVEMENT
LUCENE-279,BUG,IMPROVEMENT
LUCENE-2790,IMPROVEMENT,IMPROVEMENT
LUCENE-2791,RFE,RFE
LUCENE-2792,RFE,RFE
LUCENE-2793,RFE,IMPROVEMENT
LUCENE-2795,RFE,IMPROVEMENT
LUCENE-2796,TEST,BUG
LUCENE-2797,RFE,TASK
LUCENE-2802,BUG,BUG
LUCENE-2803,BUG,BUG
LUCENE-2804,TEST,TEST
LUCENE-2805,IMPROVEMENT,BUG
LUCENE-2808,BUG,BUG
LUCENE-2809,BUG,BUG
LUCENE-2811,BUG,BUG
LUCENE-2812,BUG,BUG
LUCENE-2813,BUG,BUG
LUCENE-2814,REFACTORING,IMPROVEMENT
LUCENE-2815,RFE,BUG
LUCENE-2816,IMPROVEMENT,IMPROVEMENT
LUCENE-2817,BUG,BUG
LUCENE-2819,BUG,BUG
LUCENE-2820,BUG,BUG
LUCENE-2822,IMPROVEMENT,BUG
LUCENE-2824,IMPROVEMENT,IMPROVEMENT
LUCENE-2825,IMPROVEMENT,IMPROVEMENT
LUCENE-2826,IMPROVEMENT,IMPROVEMENT
LUCENE-2829,IMPROVEMENT,IMPROVEMENT
LUCENE-2830,IMPROVEMENT,IMPROVEMENT
LUCENE-2831,RFE,IMPROVEMENT
LUCENE-2833,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2834,IMPROVEMENT,BUG
LUCENE-2836,RFE,RFE
LUCENE-2837,CLEANUP,IMPROVEMENT
LUCENE-2838,RFE,IMPROVEMENT
LUCENE-2839,DESIGN_DEFECT,BUG
LUCENE-2842,RFE,RFE
LUCENE-2843,RFE,IMPROVEMENT
LUCENE-2845,BUILD_SYSTEM,TASK
LUCENE-2846,RFE,IMPROVEMENT
LUCENE-2847,RFE,BUG
LUCENE-285,IMPROVEMENT,IMPROVEMENT
LUCENE-2852,BUG,BUG
LUCENE-2854,CLEANUP,IMPROVEMENT
LUCENE-2855,IMPROVEMENT,BUG
LUCENE-2858,REFACTORING,TASK
LUCENE-2860,BUG,BUG
LUCENE-2862,IMPROVEMENT,IMPROVEMENT
LUCENE-2864,RFE,RFE
LUCENE-2865,RFE,IMPROVEMENT
LUCENE-2867,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2869,CLEANUP,TASK
LUCENE-2872,RFE,IMPROVEMENT
LUCENE-2874,BUG,BUG
LUCENE-2875,BUG,BUG
LUCENE-2876,CLEANUP,TASK
LUCENE-2879,BUG,BUG
LUCENE-288,BUILD_SYSTEM,BUG
LUCENE-2881,IMPROVEMENT,IMPROVEMENT
LUCENE-2882,REFACTORING,TASK
LUCENE-2883,REFACTORING,TASK
LUCENE-2884,BUG,BUG
LUCENE-2885,IMPROVEMENT,IMPROVEMENT
LUCENE-2887,CLEANUP,IMPROVEMENT
LUCENE-2888,BUG,BUG
LUCENE-2889,CLEANUP,TASK
LUCENE-289,OTHER,BUG
LUCENE-2891,BUG,BUG
LUCENE-2892,RFE,IMPROVEMENT
LUCENE-2894,DOCUMENTATION,IMPROVEMENT
LUCENE-2895,BUG,BUG
LUCENE-2896,IMPROVEMENT,IMPROVEMENT
LUCENE-2897,IMPROVEMENT,IMPROVEMENT
LUCENE-2898,IMPROVEMENT,BUG
LUCENE-290,DESIGN_DEFECT,BUG
LUCENE-2900,RFE,IMPROVEMENT
LUCENE-2901,BUG,BUG
LUCENE-2902,TEST,TEST
LUCENE-2904,BUG,BUG
LUCENE-2906,RFE,RFE
LUCENE-2907,BUG,BUG
LUCENE-2908,CLEANUP,TASK
LUCENE-291,IMPROVEMENT,IMPROVEMENT
LUCENE-2911,REFACTORING,
LUCENE-2912,REFACTORING,IMPROVEMENT
LUCENE-2913,DESIGN_DEFECT,
LUCENE-2918,IMPROVEMENT,IMPROVEMENT
LUCENE-2919,RFE,IMPROVEMENT
LUCENE-292,DOCUMENTATION,IMPROVEMENT
LUCENE-2920,CLEANUP,TASK
LUCENE-2922,IMPROVEMENT,IMPROVEMENT
LUCENE-2923,DOCUMENTATION,IMPROVEMENT
LUCENE-2924,DOCUMENTATION,BUG
LUCENE-2928,DOCUMENTATION,IMPROVEMENT
LUCENE-2931,DOCUMENTATION,IMPROVEMENT
LUCENE-2932,DOCUMENTATION,TASK
LUCENE-2933,IMPROVEMENT,IMPROVEMENT
LUCENE-2934,IMPROVEMENT,IMPROVEMENT
LUCENE-2935,RFE,IMPROVEMENT
LUCENE-2936,BUG,BUG
LUCENE-2937,BUG,BUG
LUCENE-2939,IMPROVEMENT,BUG
LUCENE-294,RFE,IMPROVEMENT
LUCENE-2940,BUG,BUG
LUCENE-2941,BUG,BUG
LUCENE-2943,BUG,BUG
LUCENE-2944,BUG,BUG
LUCENE-2945,BUG,BUG
LUCENE-295,BUG,BUG
LUCENE-2952,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2953,BUG,BUG
LUCENE-2954,CLEANUP,BUG
LUCENE-2955,RFE,IMPROVEMENT
LUCENE-2956,BUG,BUG
LUCENE-2957,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2958,IMPROVEMENT,IMPROVEMENT
LUCENE-2959,RFE,RFE
LUCENE-296,IMPROVEMENT,IMPROVEMENT
LUCENE-2960,RFE,IMPROVEMENT
LUCENE-2961,CLEANUP,IMPROVEMENT
LUCENE-2963,IMPROVEMENT,IMPROVEMENT
LUCENE-2964,RFE,IMPROVEMENT
LUCENE-2966,BUG,BUG
LUCENE-2970,IMPROVEMENT,BUG
LUCENE-2972,BUG,BUG
LUCENE-2973,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2975,BUG,BUG
LUCENE-2977,IMPROVEMENT,IMPROVEMENT
LUCENE-2978,IMPROVEMENT,BUG
LUCENE-2979,CLEANUP,IMPROVEMENT
LUCENE-298,BUG,BUG
LUCENE-2980,IMPROVEMENT,BUG
LUCENE-2981,CLEANUP,IMPROVEMENT
LUCENE-2983,RFE,IMPROVEMENT
LUCENE-2984,REFACTORING,IMPROVEMENT
LUCENE-2985,IMPROVEMENT,IMPROVEMENT
LUCENE-2986,REFACTORING,TASK
LUCENE-2989,TEST,BUG
LUCENE-2990,IMPROVEMENT,IMPROVEMENT
LUCENE-2994,TEST,TASK
LUCENE-2995,REFACTORING,TASK
LUCENE-2996,BUG,BUG
LUCENE-300,REFACTORING,IMPROVEMENT
LUCENE-3002,TEST,TEST
LUCENE-3003,REFACTORING,IMPROVEMENT
LUCENE-301,REFACTORING,IMPROVEMENT
LUCENE-3011,RFE,RFE
LUCENE-3012,BUG,BUG
LUCENE-3014,RFE,TASK
LUCENE-3016,RFE,RFE
LUCENE-3017,RFE,IMPROVEMENT
LUCENE-3019,RFE,IMPROVEMENT
LUCENE-3020,TEST,TEST
LUCENE-3021,TEST,TEST
LUCENE-3023,RFE,TASK
LUCENE-3024,BUG,BUG
LUCENE-3026,BUG,BUG
LUCENE-3027,BUG,BUG
LUCENE-3028,BUG,BUG
LUCENE-3029,BUG,BUG
LUCENE-3030,IMPROVEMENT,IMPROVEMENT
LUCENE-3031,BUG,BUG
LUCENE-3032,BUG,BUG
LUCENE-3033,BUG,BUG
LUCENE-3035,BUG,BUG
LUCENE-3037,BUG,BUG
LUCENE-3040,IMPROVEMENT,IMPROVEMENT
LUCENE-3042,BUG,BUG
LUCENE-3043,BUG,BUG
LUCENE-3044,BUG,BUG
LUCENE-3045,BUG,BUG
LUCENE-3051,BUG,BUG
LUCENE-3052,BUG,BUG
LUCENE-3053,TEST,TASK
LUCENE-3054,IMPROVEMENT,TASK
LUCENE-3057,BUG,BUG
LUCENE-3058,RFE,IMPROVEMENT
LUCENE-3059,BUG,BUG
LUCENE-306,BUG,BUG
LUCENE-3061,RFE,IMPROVEMENT
LUCENE-3062,BUG,BUG
LUCENE-3063,REFACTORING,TASK
LUCENE-3064,TEST,TEST
LUCENE-3065,IMPROVEMENT,IMPROVEMENT
LUCENE-3068,BUG,BUG
LUCENE-3070,IMPROVEMENT,TASK
LUCENE-3071,RFE,RFE
LUCENE-3072,BUG,BUG
LUCENE-3073,DESIGN_DEFECT,IMPROVEMENT
LUCENE-3074,RFE,TASK
LUCENE-3076,RFE,IMPROVEMENT
LUCENE-3077,BUG,BUG
LUCENE-3078,RFE,TASK
LUCENE-3081,IMPROVEMENT,IMPROVEMENT
LUCENE-3082,RFE,RFE
LUCENE-3083,BUG,BUG
LUCENE-3084,IMPROVEMENT,IMPROVEMENT
LUCENE-3086,RFE,IMPROVEMENT
LUCENE-3087,BUG,BUG
LUCENE-309,BUG,BUG
LUCENE-3090,BUG,BUG
LUCENE-3092,IMPROVEMENT,IMPROVEMENT
LUCENE-3093,CLEANUP,BUG
LUCENE-3094,IMPROVEMENT,IMPROVEMENT
LUCENE-3095,BUG,BUG
LUCENE-3097,RFE,RFE
LUCENE-3098,RFE,RFE
LUCENE-3099,RFE,IMPROVEMENT
LUCENE-3100,BUG,BUG
LUCENE-3101,BUG,BUG
LUCENE-3102,BUG,BUG
LUCENE-3103,TEST,TEST
LUCENE-3106,BUG,BUG
LUCENE-3108,RFE,TASK
LUCENE-311,DESIGN_DEFECT,BUG
LUCENE-3111,BUG,BUG
LUCENE-3112,RFE,IMPROVEMENT
LUCENE-3113,BUG,BUG
LUCENE-3117,REFACTORING,TASK
LUCENE-3121,IMPROVEMENT,IMPROVEMENT
LUCENE-3123,BUG,BUG
LUCENE-3125,BUG,BUG
LUCENE-3126,RFE,IMPROVEMENT
LUCENE-3127,REFACTORING,IMPROVEMENT
LUCENE-3129,RFE,IMPROVEMENT
LUCENE-3135,BACKPORT,RFE
LUCENE-3137,BUG,BUG
LUCENE-3139,TEST,TEST
LUCENE-3140,BACKPORT,IMPROVEMENT
LUCENE-3141,IMPROVEMENT,IMPROVEMENT
LUCENE-3142,CLEANUP,BUG
LUCENE-3143,BUG,BUG
LUCENE-3144,BUG,BUG
LUCENE-3146,BUG,BUG
LUCENE-3147,TEST,TEST
LUCENE-3148,BUG,BUG
LUCENE-3149,IMPROVEMENT,TASK
LUCENE-315,DOCUMENTATION,BUG
LUCENE-3152,TEST,BUG
LUCENE-3159,CLEANUP,TASK
LUCENE-316,DOCUMENTATION,BUG
LUCENE-3168,TEST,IMPROVEMENT
LUCENE-317,BUG,IMPROVEMENT
LUCENE-3170,BUG,BUG
LUCENE-3171,RFE,IMPROVEMENT
LUCENE-3174,RFE,
LUCENE-3175,TEST,TEST
LUCENE-3176,BUG,BUG
LUCENE-3177,REFACTORING,IMPROVEMENT
LUCENE-3179,RFE,IMPROVEMENT
LUCENE-318,DOCUMENTATION,BUG
LUCENE-3182,BUG,BUG
LUCENE-3183,BUG,BUG
LUCENE-3184,TEST,TEST
LUCENE-3185,BUG,BUG
LUCENE-3186,IMPROVEMENT,IMPROVEMENT
LUCENE-3188,BUG,BUG
LUCENE-3189,BUG,BUG
LUCENE-319,BUG,BUG
LUCENE-3190,BUG,BUG
LUCENE-3191,RFE,IMPROVEMENT
LUCENE-3193,RFE,RFE
LUCENE-3196,IMPROVEMENT,IMPROVEMENT
LUCENE-3197,BUG,BUG
LUCENE-3198,IMPROVEMENT,IMPROVEMENT
LUCENE-3200,CLEANUP,IMPROVEMENT
LUCENE-3201,IMPROVEMENT,IMPROVEMENT
LUCENE-3202,RFE,TASK
LUCENE-3203,IMPROVEMENT,IMPROVEMENT
LUCENE-3205,CLEANUP,BUG
LUCENE-3207,BUG,BUG
LUCENE-3208,REFACTORING,BUG
LUCENE-3209,IMPROVEMENT,IMPROVEMENT
LUCENE-3210,RFE,IMPROVEMENT
LUCENE-3213,REFACTORING,IMPROVEMENT
LUCENE-3215,BUG,BUG
LUCENE-3216,IMPROVEMENT,IMPROVEMENT
LUCENE-3217,IMPROVEMENT,IMPROVEMENT
LUCENE-3218,RFE,IMPROVEMENT
LUCENE-3219,REFACTORING,IMPROVEMENT
LUCENE-3220,RFE,
LUCENE-3222,BUG,BUG
LUCENE-3223,BUG,BUG
LUCENE-3224,BUG,BUG
LUCENE-3225,IMPROVEMENT,IMPROVEMENT
LUCENE-3227,RFE,IMPROVEMENT
LUCENE-323,RFE,BUG
LUCENE-3231,RFE,IMPROVEMENT
LUCENE-3232,REFACTORING,
LUCENE-3233,RFE,IMPROVEMENT
LUCENE-3234,RFE,IMPROVEMENT
LUCENE-3238,BUG,BUG
LUCENE-3239,CLEANUP,TASK
LUCENE-324,BUG,BUG
LUCENE-3240,REFACTORING,
LUCENE-3241,CLEANUP,
LUCENE-3244,RFE,BUG
LUCENE-3246,REFACTORING,IMPROVEMENT
LUCENE-3249,REFACTORING,
LUCENE-325,RFE,IMPROVEMENT
LUCENE-3250,CLEANUP,TASK
LUCENE-3251,BUG,BUG
LUCENE-3253,TEST,TEST
LUCENE-3254,BUG,BUG
LUCENE-3255,BUG,BUG
LUCENE-3256,REFACTORING,
LUCENE-3258,BUG,BUG
LUCENE-326,BUG,BUG
LUCENE-3260,BUG,BUG
LUCENE-3264,TEST,TEST
LUCENE-3268,BUG,BUG
LUCENE-3269,TEST,TEST
LUCENE-3271,REFACTORING,IMPROVEMENT
LUCENE-3272,REFACTORING,IMPROVEMENT
LUCENE-3273,TEST,
LUCENE-3274,REFACTORING,IMPROVEMENT
LUCENE-3278,REFACTORING,
LUCENE-3279,RFE,IMPROVEMENT
LUCENE-3280,RFE,IMPROVEMENT
LUCENE-3283,REFACTORING,
LUCENE-3284,REFACTORING,
LUCENE-3285,REFACTORING,
LUCENE-3286,REFACTORING,
LUCENE-3289,RFE,IMPROVEMENT
LUCENE-329,BUG,BUG
LUCENE-3290,RFE,IMPROVEMENT
LUCENE-3292,IMPROVEMENT,TASK
LUCENE-3293,RFE,TASK
LUCENE-3294,BUG,BUG
LUCENE-3295,BUG,BUG
LUCENE-3296,RFE,IMPROVEMENT
LUCENE-3299,REFACTORING,TASK
LUCENE-330,IMPROVEMENT,IMPROVEMENT
LUCENE-3301,BUG,BUG
LUCENE-3302,CLEANUP,IMPROVEMENT
LUCENE-3305,RFE,RFE
LUCENE-3306,CLEANUP,IMPROVEMENT
LUCENE-3307,RFE,IMPROVEMENT
LUCENE-3308,CLEANUP,
LUCENE-3309,RFE,IMPROVEMENT
LUCENE-3311,CLEANUP,
LUCENE-332,BUILD_SYSTEM,IMPROVEMENT
LUCENE-3324,BUG,BUG
LUCENE-3326,BUG,BUG
LUCENE-3327,BUG,BUG
LUCENE-3328,RFE,IMPROVEMENT
LUCENE-3330,RFE,IMPROVEMENT
LUCENE-3334,RFE,IMPROVEMENT
LUCENE-3338,RFE,BUG
LUCENE-3339,BUG,BUG
LUCENE-3340,BUG,BUG
LUCENE-3342,IMPROVEMENT,IMPROVEMENT
LUCENE-3344,RFE,BUG
LUCENE-3345,BUG,BUG
LUCENE-3347,BUG,BUG
LUCENE-3348,BUG,BUG
LUCENE-335,TEST,BUG
LUCENE-3350,BUG,BUG
LUCENE-3351,BUG,BUG
LUCENE-3354,RFE,IMPROVEMENT
LUCENE-3356,BUG,BUG
LUCENE-3357,TEST,
LUCENE-3358,BUG,BUG
LUCENE-3361,RFE,BUG
LUCENE-3362,TEST,BUG
LUCENE-3363,BUG,BUG
LUCENE-3365,BUG,BUG
LUCENE-3368,BUG,BUG
LUCENE-337,BUG,BUG
LUCENE-3372,BUG,BUG
LUCENE-3374,REFACTORING,TASK
LUCENE-3375,BUG,BUG
LUCENE-3376,REFACTORING,IMPROVEMENT
LUCENE-3378,TEST,BUG
LUCENE-3381,CLEANUP,IMPROVEMENT
LUCENE-3382,BUG,BUG
LUCENE-3385,IMPROVEMENT,
LUCENE-3386,RFE,
LUCENE-3387,CLEANUP,
LUCENE-3388,BUG,BUG
LUCENE-339,RFE,IMPROVEMENT
LUCENE-3390,BUG,BUG
LUCENE-3391,REFACTORING,
LUCENE-3393,REFACTORING,
LUCENE-3394,BUG,BUG
LUCENE-3396,RFE,IMPROVEMENT
LUCENE-3397,TEST,
LUCENE-3398,BUG,BUG
LUCENE-340,RFE,IMPROVEMENT
LUCENE-3400,CLEANUP,
LUCENE-3401,BUG,BUG
LUCENE-3403,BUG,BUG
LUCENE-3404,BUG,BUG
LUCENE-3405,REFACTORING,IMPROVEMENT
LUCENE-3407,BUG,BUG
LUCENE-3408,IMPROVEMENT,IMPROVEMENT
LUCENE-3409,BUG,BUG
LUCENE-341,BUG,BUG
LUCENE-3410,RFE,IMPROVEMENT
LUCENE-3412,BUG,BUG
LUCENE-3414,RFE,RFE
LUCENE-3416,RFE,IMPROVEMENT
LUCENE-3417,BUG,BUG
LUCENE-3418,BUG,BUG
LUCENE-3419,TEST,IMPROVEMENT
LUCENE-3421,BUG,BUG
LUCENE-3423,RFE,RFE
LUCENE-3426,IMPROVEMENT,IMPROVEMENT
LUCENE-3428,BUG,BUG
LUCENE-3430,BUG,BUG
LUCENE-3431,RFE,IMPROVEMENT
LUCENE-3432,BUG,BUG
LUCENE-3433,RFE,RFE
LUCENE-3434,RFE,IMPROVEMENT
LUCENE-3435,RFE,TASK
LUCENE-3436,RFE,IMPROVEMENT
LUCENE-3437,TEST,
LUCENE-3438,REFACTORING,IMPROVEMENT
LUCENE-3439,BUG,BUG
LUCENE-3442,BUG,BUG
LUCENE-3443,BACKPORT,IMPROVEMENT
LUCENE-3444,RFE,RFE
LUCENE-3445,RFE,IMPROVEMENT
LUCENE-3446,BUG,BUG
LUCENE-3448,RFE,
LUCENE-345,BUG,BUG
LUCENE-3452,TEST,BUG
LUCENE-3453,CLEANUP,BUG
LUCENE-3454,REFACTORING,IMPROVEMENT
LUCENE-3455,IMPROVEMENT,
LUCENE-3457,BUG,BUG
LUCENE-3458,RFE,TASK
LUCENE-346,IMPROVEMENT,BUG
LUCENE-3461,RFE,BUG
LUCENE-3462,BUG,BUG
LUCENE-3463,IMPROVEMENT,BUG
LUCENE-3464,REFACTORING,BUG
LUCENE-3465,BUG,BUG
LUCENE-3466,REFACTORING,
LUCENE-3467,IMPROVEMENT,IMPROVEMENT
LUCENE-3468,IMPROVEMENT,IMPROVEMENT
LUCENE-3469,REFACTORING,TASK
LUCENE-347,DOCUMENTATION,IMPROVEMENT
LUCENE-3470,REFACTORING,TASK
LUCENE-3471,BUG,BUG
LUCENE-3472,BACKPORT,BUG
LUCENE-3473,IMPROVEMENT,IMPROVEMENT
LUCENE-3474,RFE,TASK
LUCENE-3476,BUG,BUG
LUCENE-3477,CLEANUP,IMPROVEMENT
LUCENE-3478,BUG,BUG
LUCENE-3479,BUG,BUG
LUCENE-348,DOCUMENTATION,BUG
LUCENE-3480,REFACTORING,TASK
LUCENE-3483,REFACTORING,IMPROVEMENT
LUCENE-3484,BUG,BUG
LUCENE-3485,BUG,BUG
LUCENE-3486,RFE,RFE
LUCENE-3487,BUG,BUG
LUCENE-3488,REFACTORING,IMPROVEMENT
LUCENE-349,DOCUMENTATION,BUG
LUCENE-3490,REFACTORING,IMPROVEMENT
LUCENE-3492,TEST,IMPROVEMENT
LUCENE-3494,IMPROVEMENT,IMPROVEMENT
LUCENE-3495,BUG,BUG
LUCENE-3496,RFE,RFE
LUCENE-350,DOCUMENTATION,BUG
LUCENE-3501,RFE,BUG
LUCENE-3502,CLEANUP,IMPROVEMENT
LUCENE-3503,BUG,BUG
LUCENE-3506,TEST,BUG
LUCENE-3507,IMPROVEMENT,IMPROVEMENT
LUCENE-3508,BUG,BUG
LUCENE-3509,IMPROVEMENT,IMPROVEMENT
LUCENE-351,DOCUMENTATION,BUG
LUCENE-3510,RFE,IMPROVEMENT
LUCENE-3513,RFE,IMPROVEMENT
LUCENE-3515,IMPROVEMENT,BUG
LUCENE-3517,IMPROVEMENT,IMPROVEMENT
LUCENE-3518,RFE,RFE
LUCENE-3519,BUG,BUG
LUCENE-352,BUG,BUG
LUCENE-3520,BUG,BUG
LUCENE-3521,BUG,IMPROVEMENT
LUCENE-3522,BUG,BUG
LUCENE-3524,RFE,IMPROVEMENT
LUCENE-3526,BUG,BUG
LUCENE-3527,RFE,IMPROVEMENT
LUCENE-3528,BUG,BUG
LUCENE-3529,BUG,BUG
LUCENE-353,BUG,BUG
LUCENE-3530,CLEANUP,
LUCENE-3531,IMPROVEMENT,IMPROVEMENT
LUCENE-3533,CLEANUP,TASK
LUCENE-3534,BACKPORT,IMPROVEMENT
LUCENE-3535,REFACTORING,TASK
LUCENE-3539,IMPROVEMENT,IMPROVEMENT
LUCENE-354,TEST,BUG
LUCENE-3540,CLEANUP,BUG
LUCENE-3541,BUG,BUG
LUCENE-3542,BUG,BUG
LUCENE-3546,BUG,BUG
LUCENE-3548,BUG,BUG
LUCENE-3549,CLEANUP,IMPROVEMENT
LUCENE-3551,BUG,BUG
LUCENE-3552,REFACTORING,IMPROVEMENT
LUCENE-3553,IMPROVEMENT,IMPROVEMENT
LUCENE-3555,BACKPORT,BUG
LUCENE-3556,DESIGN_DEFECT,IMPROVEMENT
LUCENE-3557,RFE,IMPROVEMENT
LUCENE-3558,REFACTORING,IMPROVEMENT
LUCENE-3559,CLEANUP,IMPROVEMENT
LUCENE-356,BUG,BUG
LUCENE-3562,IMPROVEMENT,IMPROVEMENT
LUCENE-3563,BUG,BUG
LUCENE-3566,BUG,IMPROVEMENT
LUCENE-3571,IMPROVEMENT,TASK
LUCENE-3572,BUG,BUG
LUCENE-3573,BUG,BUG
LUCENE-3574,RFE,RFE
LUCENE-3575,BUG,BUG
LUCENE-3576,BACKPORT,TASK
LUCENE-3577,REFACTORING,TASK
LUCENE-3578,BUG,BUG
LUCENE-3579,DESIGN_DEFECT,IMPROVEMENT
LUCENE-3580,DESIGN_DEFECT,BUG
LUCENE-3582,BUG,BUG
LUCENE-3583,TEST,BUG
LUCENE-3584,IMPROVEMENT,TASK
LUCENE-3586,RFE,IMPROVEMENT
LUCENE-3588,IMPROVEMENT,IMPROVEMENT
LUCENE-3589,BUG,BUG
LUCENE-359,RFE,BUG
LUCENE-3593,RFE,RFE
LUCENE-3594,BACKPORT,IMPROVEMENT
LUCENE-3595,RFE,TASK
LUCENE-3596,RFE,IMPROVEMENT
LUCENE-3598,IMPROVEMENT,IMPROVEMENT
LUCENE-3599,REFACTORING,BUG
LUCENE-360,TEST,BUG
LUCENE-3600,BUG,BUG
LUCENE-3601,BUG,BUG
LUCENE-3602,RFE,RFE
LUCENE-3605,IMPROVEMENT,IMPROVEMENT
LUCENE-3606,RFE,TASK
LUCENE-3608,BUG,BUG
LUCENE-3609,BUG,BUG
LUCENE-361,DESIGN_DEFECT,BUG
LUCENE-3612,DESIGN_DEFECT,TASK
LUCENE-3615,TEST,IMPROVEMENT
LUCENE-3617,TEST,TASK
LUCENE-3619,BUG,BUG
LUCENE-362,IMPROVEMENT,BUG
LUCENE-3620,BUG,BUG
LUCENE-3621,IMPROVEMENT,IMPROVEMENT
LUCENE-3622,REFACTORING,TASK
LUCENE-3623,BUG,BUG
LUCENE-3624,DESIGN_DEFECT,TASK
LUCENE-3625,RFE,TASK
LUCENE-3626,RFE,IMPROVEMENT
LUCENE-3627,BUG,BUG
LUCENE-3628,RFE,IMPROVEMENT
LUCENE-3630,DESIGN_DEFECT,BUG
LUCENE-3631,RFE,TASK
LUCENE-3633,RFE,IMPROVEMENT
LUCENE-3634,CLEANUP,IMPROVEMENT
LUCENE-3635,RFE,IMPROVEMENT
LUCENE-3636,RFE,TASK
LUCENE-3637,IMPROVEMENT,IMPROVEMENT
LUCENE-3638,IMPROVEMENT,IMPROVEMENT
LUCENE-3639,TEST,IMPROVEMENT
LUCENE-3640,CLEANUP,IMPROVEMENT
LUCENE-3641,BUG,BUG
LUCENE-3642,BUG,BUG
LUCENE-3643,IMPROVEMENT,IMPROVEMENT
LUCENE-3644,BUG,BUG
LUCENE-3645,REFACTORING,IMPROVEMENT
LUCENE-3646,RFE,TASK
LUCENE-3647,BUG,BUG
LUCENE-3648,IMPROVEMENT,IMPROVEMENT
LUCENE-365,IMPROVEMENT,BUG
LUCENE-3650,REFACTORING,TASK
LUCENE-3653,IMPROVEMENT,IMPROVEMENT
LUCENE-3656,IMPROVEMENT,BUG
LUCENE-3658,BUG,BUG
LUCENE-3660,BUG,BUG
LUCENE-3661,IMPROVEMENT,TASK
LUCENE-3662,RFE,RFE
LUCENE-3665,RFE,IMPROVEMENT
LUCENE-3668,BUG,BUG
LUCENE-367,OTHER,BUG
LUCENE-3671,RFE,RFE
LUCENE-3672,BUG,BUG
LUCENE-3676,RFE,IMPROVEMENT
LUCENE-3677,CLEANUP,TASK
LUCENE-3678,BUG,BUG
LUCENE-3679,REFACTORING,IMPROVEMENT
LUCENE-368,RFE,IMPROVEMENT
LUCENE-3680,CLEANUP,TASK
LUCENE-3681,IMPROVEMENT,IMPROVEMENT
LUCENE-3682,CLEANUP,TASK
LUCENE-3684,RFE,IMPROVEMENT
LUCENE-3685,RFE,IMPROVEMENT
LUCENE-3686,BUG,BUG
LUCENE-3687,RFE,RFE
LUCENE-369,RFE,BUG
LUCENE-3690,RFE,RFE
LUCENE-3692,BUG,BUG
LUCENE-3693,TEST,TEST
LUCENE-3694,REFACTORING,BUG
LUCENE-3695,DESIGN_DEFECT,BUG
LUCENE-3697,BUG,BUG
LUCENE-3698,BUG,BUG
LUCENE-370,BUG,BUG
LUCENE-3700,RFE,IMPROVEMENT
LUCENE-3701,RFE,IMPROVEMENT
LUCENE-3703,BUG,BUG
LUCENE-3705,BUG,BUG
LUCENE-3706,RFE,RFE
LUCENE-3707,RFE,TASK
LUCENE-3708,DESIGN_DEFECT,BUG
LUCENE-3709,BUG,BUG
LUCENE-371,BUG,BUG
LUCENE-3711,BUG,BUG
LUCENE-3712,CLEANUP,TASK
LUCENE-3713,BUG,BUG
LUCENE-3714,RFE,RFE
LUCENE-3717,TEST,TASK
LUCENE-3718,BUG,BUG
LUCENE-3719,BUG,BUG
LUCENE-372,BUG,BUG
LUCENE-3720,TEST,TEST
LUCENE-3721,BUG,BUG
LUCENE-3722,IMPROVEMENT,IMPROVEMENT
LUCENE-3723,BUG,BUG
LUCENE-3724,BUG,BUG
LUCENE-3725,RFE,IMPROVEMENT
LUCENE-3726,IMPROVEMENT,IMPROVEMENT
LUCENE-3727,BUG,TASK
LUCENE-3728,IMPROVEMENT,IMPROVEMENT
LUCENE-3729,RFE,IMPROVEMENT
LUCENE-3730,IMPROVEMENT,IMPROVEMENT
LUCENE-3731,REFACTORING,IMPROVEMENT
LUCENE-3734,DESIGN_DEFECT,
LUCENE-3735,DESIGN_DEFECT,
LUCENE-3736,RFE,
LUCENE-3738,BUG,BUG
LUCENE-374,BUG,BUG
LUCENE-3741,TEST,BUG
LUCENE-3742,BUG,BUG
LUCENE-3743,TEST,BUG
LUCENE-3744,RFE,IMPROVEMENT
LUCENE-3745,RFE,IMPROVEMENT
LUCENE-3746,BUG,BUG
LUCENE-3748,BUG,IMPROVEMENT
LUCENE-3749,CLEANUP,TASK
