ID,CLASSIFIED,TYPE
JCR-1395,IMPROVEMENT,IMPROVEMENT
JCR-2472,BUG,BUG
JCR-1369,RFE,IMPROVEMENT
JCR-2204,TEST,TEST
JCR-1222,IMPROVEMENT,IMPROVEMENT
JCR-1406,BUG,BUG
JCR-1397,RFE,IMPROVEMENT
JCR-2475,BUILD_SYSTEM,BUG
JCR-3065,BUG,BUG
JCR-2393,BUG,BUG
JCR-1700,CLEANUP,IMPROVEMENT
JCR-2719,TEST,BUG
JCR-2928,BUG,BUG
JCR-2164,RFE,TASK
JCR-2355,RFE,IMPROVEMENT
JCR-3199,RFE,IMPROVEMENT
JCR-411,BUG,BUG
JCR-521,RFE,RFE
JCR-708,BUG,BUG
JCR-1710,REFACTORING,IMPROVEMENT
JCR-605,BUG,BUG
JCR-453,BUG,BUG
JCR-1836,RFE,IMPROVEMENT
JCR-2379,BUG,BUG
JCR-170,BUG,BUG
JCR-1420,TEST,TEST
JCR-3262,BUG,BUG
JCR-2484,BUG,BUG
JCR-279,BUG,BUG
JCR-1842,IMPROVEMENT,IMPROVEMENT
JCR-1221,BUG,IMPROVEMENT
JCR-3131,BUG,BUG
JCR-654,TEST,BUG
JCR-503,TEST,BUG
JCR-1655,IMPROVEMENT,IMPROVEMENT
JCR-1232,REFACTORING,IMPROVEMENT
JCR-1838,BUG,BUG
JCR-3015,SPEC,BUG
JCR-155,BUG,BUG
JCR-1290,BUILD_SYSTEM,IMPROVEMENT
JCR-1445,IMPROVEMENT,IMPROVEMENT
JCR-92,IMPROVEMENT,IMPROVEMENT
JCR-1032,IMPROVEMENT,IMPROVEMENT
JCR-1167,BUG,BUG
JCR-1361,TEST,BUG
JCR-3259,DOCUMENTATION,
JCR-98,RFE,IMPROVEMENT
JCR-512,TEST,BUG
JCR-641,BUG,BUG
JCR-409,RFE,RFE
JCR-2199,IMPROVEMENT,IMPROVEMENT
JCR-2162,BUG,BUG
JCR-1424,IMPROVEMENT,IMPROVEMENT
JCR-2944,CLEANUP,IMPROVEMENT
JCR-2971,OTHER,IMPROVEMENT
JCR-83,SPEC,BUG
JCR-2875,CLEANUP,IMPROVEMENT
JCR-2011,IMPROVEMENT,IMPROVEMENT
JCR-2201,RFE,
JCR-378,BUG,BUG
JCR-2877,IMPROVEMENT,IMPROVEMENT
JCR-278,BUG,BUG
JCR-2018,BUG,BUG
JCR-2437,IMPROVEMENT,IMPROVEMENT
JCR-2728,BUILD_SYSTEM,IMPROVEMENT
JCR-315,RFE,IMPROVEMENT
JCR-2082,BUG,BUG
JCR-3148,BUG,BUG
JCR-2346,TEST,BUG
JCR-1667,BUG,BUG
JCR-3042,RFE,RFE
JCR-1562,BUG,BUG
JCR-1368,DOCUMENTATION,IMPROVEMENT
JCR-700,TEST,BUG
JCR-2767,BUG,BUG
JCR-1145,BUG,IMPROVEMENT
JCR-2182,BUG,BUG
JCR-520,IMPROVEMENT,IMPROVEMENT
JCR-433,RFE,IMPROVEMENT
JCR-1762,IMPROVEMENT,IMPROVEMENT
JCR-469,BUG,BUG
JCR-1891,IMPROVEMENT,IMPROVEMENT
JCR-2344,BUG,BUG
JCR-2568,IMPROVEMENT,IMPROVEMENT
JCR-1479,IMPROVEMENT,IMPROVEMENT
JCR-1054,BUG,BUG
JCR-1152,IMPROVEMENT,IMPROVEMENT
JCR-633,IMPROVEMENT,IMPROVEMENT
JCR-2222,BUG,BUG
JCR-1525,IMPROVEMENT,IMPROVEMENT
JCR-1009,RFE,RFE
JCR-1051,BUG,BUG
JCR-603,BUG,BUG
JCR-543,BUG,BUG
JCR-3135,BUILD_SYSTEM,IMPROVEMENT
JCR-2325,BUG,BUG
JCR-2376,RFE,RFE
JCR-2282,SPEC,BUG
JCR-209,CLEANUP,BUG
JCR-2669,IMPROVEMENT,IMPROVEMENT
JCR-2667,BUG,BUG
JCR-1586,RFE,RFE
JCR-111,BUG,BUG
JCR-571,BUILD_SYSTEM,IMPROVEMENT
JCR-1904,RFE,
JCR-1970,CLEANUP,BUG
JCR-1023,IMPROVEMENT,IMPROVEMENT
JCR-2028,RFE,
JCR-177,IMPROVEMENT,IMPROVEMENT
JCR-1689,TEST,BUG
JCR-2057,BUG,BUG
JCR-1631,IMPROVEMENT,IMPROVEMENT
JCR-2387,IMPROVEMENT,IMPROVEMENT
JCR-1278,RFE,IMPROVEMENT
JCR-2252,BUILD_SYSTEM,BUG
JCR-489,BUG,BUG
JCR-2748,RFE,IMPROVEMENT
JCR-2823,IMPROVEMENT,IMPROVEMENT
JCR-652,TEST,BUG
JCR-2485,RFE,IMPROVEMENT
JCR-326,IMPROVEMENT,IMPROVEMENT
JCR-3049,BUG,BUG
JCR-374,BUG,BUG
JCR-141,BUG,BUG
JCR-191,BUG,BUG
JCR-2124,BUG,IMPROVEMENT
JCR-1646,BUG,BUG
JCR-1653,BUG,BUG
JCR-987,BUILD_SYSTEM,IMPROVEMENT
JCR-775,DOCUMENTATION,BUG
JCR-1764,TEST,BUG
JCR-2363,BUG,BUG
JCR-844,BUG,BUG
JCR-2616,BUG,BUG
JCR-2652,BUG,BUG
JCR-1979,BUG,BUG
JCR-334,BUILD_SYSTEM,BUG
JCR-228,BUG,BUG
JCR-2215,BUG,BUG
JCR-795,TEST,BUG
JCR-1234,REFACTORING,IMPROVEMENT
JCR-695,IMPROVEMENT,BUG
JCR-2090,RFE,
JCR-926,RFE,RFE
JCR-3163,BUG,BUG
JCR-183,DESIGN_DEFECT,BUG
JCR-1490,TEST,BUG
JCR-2296,REFACTORING,IMPROVEMENT
JCR-1485,TEST,TEST
JCR-29,IMPROVEMENT,BUG
JCR-2439,RFE,IMPROVEMENT
JCR-2175,SPEC,IMPROVEMENT
JCR-3105,BUG,BUG
JCR-1972,RFE,
JCR-1681,IMPROVEMENT,IMPROVEMENT
JCR-1672,DESIGN_DEFECT,IMPROVEMENT
JCR-2703,IMPROVEMENT,IMPROVEMENT
JCR-1892,RFE,RFE
JCR-1236,DOCUMENTATION,IMPROVEMENT
JCR-1182,REFACTORING,IMPROVEMENT
JCR-188,IMPROVEMENT,IMPROVEMENT
JCR-623,RFE,RFE
JCR-2740,RFE,RFE
JCR-1286,BUG,BUG
JCR-1107,BUG,IMPROVEMENT
JCR-515,TEST,IMPROVEMENT
JCR-356,DOCUMENTATION,TASK
JCR-2987,RFE,IMPROVEMENT
JCR-390,IMPROVEMENT,IMPROVEMENT
JCR-2020,BUG,BUG
JCR-847,RFE,IMPROVEMENT
JCR-2575,BUG,BUG
JCR-2247,CLEANUP,IMPROVEMENT
JCR-2564,BUG,BUG
JCR-1109,SPEC,BUG
JCR-2420,BUG,BUG
JCR-1871,IMPROVEMENT,IMPROVEMENT
JCR-2964,DOCUMENTATION,BUG
JCR-1535,TEST,BUG
JCR-2125,IMPROVEMENT,IMPROVEMENT
JCR-72,BUG,BUG
JCR-930,REFACTORING,IMPROVEMENT
JCR-1820,IMPROVEMENT,IMPROVEMENT
JCR-215,IMPROVEMENT,IMPROVEMENT
JCR-2133,CLEANUP,IMPROVEMENT
JCR-2123,IMPROVEMENT,IMPROVEMENT
JCR-1625,OTHER,BUG
JCR-275,RFE,RFE
JCR-347,BUG,BUG
JCR-2896,IMPROVEMENT,IMPROVEMENT
JCR-1096,BUG,BUG
JCR-473,IMPROVEMENT,IMPROVEMENT
JCR-1073,RFE,RFE
JCR-702,RFE,RFE
JCR-2528,BUG,BUG
JCR-2042,RFE,RFE
JCR-1510,IMPROVEMENT,IMPROVEMENT
JCR-1834,RFE,
JCR-838,TEST,BUG
JCR-2651,RFE,RFE
JCR-736,IMPROVEMENT,BUG
JCR-1407,DOCUMENTATION,IMPROVEMENT
JCR-2032,BUG,BUG
JCR-2523,BUG,BUG
JCR-1724,RFE,IMPROVEMENT
JCR-1520,BUG,IMPROVEMENT
JCR-734,IMPROVEMENT,IMPROVEMENT
JCR-2496,BUG,BUG
JCR-2750,IMPROVEMENT,IMPROVEMENT
JCR-2727,TEST,RFE
JCR-2981,BUG,BUG
JCR-2245,REFACTORING,IMPROVEMENT
JCR-1018,RFE,IMPROVEMENT
JCR-1780,DOCUMENTATION,BUG
JCR-725,RFE,IMPROVEMENT
JCR-3129,RFE,IMPROVEMENT
JCR-2511,BUG,BUG
JCR-2343,RFE,RFE
JCR-2821,IMPROVEMENT,BUG
JCR-2268,REFACTORING,IMPROVEMENT
JCR-3142,BUILD_SYSTEM,IMPROVEMENT
JCR-1531,IMPROVEMENT,IMPROVEMENT
JCR-1540,BUG,BUG
JCR-2185,TEST,IMPROVEMENT
JCR-806,BUG,BUG
JCR-1930,BUG,BUG
JCR-1536,BUG,BUG
JCR-613,RFE,RFE
JCR-444,BUG,BUG
JCR-230,BUG,BUG
JCR-1795,RFE,IMPROVEMENT
JCR-1006,BUG,BUG
JCR-2903,SPEC,BUG
JCR-3024,BUG,BUG
JCR-1487,BUG,BUG
JCR-504,TEST,BUG
JCR-2180,BUILD_SYSTEM,IMPROVEMENT
JCR-63,BUG,BUG
JCR-2334,IMPROVEMENT,IMPROVEMENT
JCR-849,BUG,BUG
JCR-1632,BUG,BUG
JCR-1524,TEST,BUG
JCR-498,TEST,BUG
JCR-1919,DOCUMENTATION,IMPROVEMENT
JCR-2930,BUG,BUG
JCR-1641,BUG,BUG
JCR-757,RFE,RFE
JCR-2786,BUG,BUG
JCR-51,BUG,BUG
JCR-1742,IMPROVEMENT,IMPROVEMENT
JCR-526,TEST,BUG
JCR-22,IMPROVEMENT,BUG
JCR-871,TASK,TASK
JCR-2721,RFE,IMPROVEMENT
JCR-3086,BUG,BUG
JCR-2422,RFE,IMPROVEMENT
JCR-1705,IMPROVEMENT,IMPROVEMENT
JCR-1337,IMPROVEMENT,IMPROVEMENT
JCR-2923,DOCUMENTATION,IMPROVEMENT
JCR-2025,IMPROVEMENT,IMPROVEMENT
JCR-862,BUG,BUG
JCR-340,BUG,BUG
JCR-1921,IMPROVEMENT,IMPROVEMENT
JCR-3261,BUG,BUG
JCR-3177,TEST,IMPROVEMENT
JCR-2251,BUG,IMPROVEMENT
JCR-1734,BUG,BUG
JCR-1515,BUG,BUG
JCR-841,BUG,BUG
JCR-2920,BUG,BUG
JCR-1362,BUG,BUG
JCR-309,REFACTORING,TASK
JCR-1378,IMPROVEMENT,IMPROVEMENT
JCR-291,IMPROVEMENT,IMPROVEMENT
JCR-2510,IMPROVEMENT,IMPROVEMENT
JCR-2904,BUG,BUG
JCR-1829,BUG,BUG
JCR-2621,BUG,BUG
JCR-2989,RFE,
JCR-1711,OTHER,IMPROVEMENT
JCR-1790,REFACTORING,BUG
JCR-463,BUG,BUG
JCR-1687,BUG,BUG
JCR-798,BUG,BUG
JCR-1339,BUG,BUG
JCR-1579,IMPROVEMENT,IMPROVEMENT
JCR-23,IMPROVEMENT,BUG
JCR-2015,BUG,BUG
JCR-713,BUG,BUG
JCR-701,IMPROVEMENT,IMPROVEMENT
JCR-899,REFACTORING,TASK
JCR-922,DESIGN_DEFECT,IMPROVEMENT
JCR-200,REFACTORING,IMPROVEMENT
JCR-456,BUILD_SYSTEM,BUG
JCR-2084,BUG,BUG
JCR-163,BUILD_SYSTEM,BUG
JCR-524,TEST,BUG
JCR-299,BUG,BUG
JCR-1160,BUG,BUG
JCR-2459,IMPROVEMENT,IMPROVEMENT
JCR-288,BUG,BUG
JCR-3030,RFE,IMPROVEMENT
JCR-2539,BUG,BUG
JCR-1291,IMPROVEMENT,IMPROVEMENT
JCR-2860,RFE,IMPROVEMENT
JCR-2370,BUG,BUG
JCR-1150,IMPROVEMENT,IMPROVEMENT
JCR-1758,IMPROVEMENT,IMPROVEMENT
JCR-2713,BACKPORT,BUG
JCR-1158,BUG,BUG
JCR-2168,BUG,BUG
JCR-1923,BUG,BUG
JCR-822,TEST,IMPROVEMENT
JCR-818,TEST,IMPROVEMENT
JCR-1089,BUG,BUG
JCR-902,OTHER,IMPROVEMENT
JCR-1039,BUG,BUG
JCR-2699,IMPROVEMENT,IMPROVEMENT
JCR-1886,BUG,BUG
JCR-803,IMPROVEMENT,IMPROVEMENT
JCR-76,RFE,RFE
JCR-162,BUILD_SYSTEM,BUG
JCR-34,BUG,BUG
JCR-2178,TEST,BUG
JCR-1047,DOCUMENTATION,BUG
JCR-2159,BUG,BUG
JCR-774,TEST,BUG
JCR-1752,RFE,IMPROVEMENT
JCR-42,BUG,BUG
JCR-2374,IMPROVEMENT,IMPROVEMENT
JCR-1657,BUG,BUG
JCR-1941,BUG,BUG
JCR-3032,IMPROVEMENT,IMPROVEMENT
JCR-2321,BUG,BUG
JCR-1567,IMPROVEMENT,IMPROVEMENT
JCR-2868,BUG,BUG
JCR-1483,REFACTORING,IMPROVEMENT
JCR-1851,BUG,BUG
JCR-94,RFE,IMPROVEMENT
JCR-1127,DOCUMENTATION,BUG
JCR-2921,BUG,BUG
JCR-41,IMPROVEMENT,BUG
JCR-1391,CLEANUP,IMPROVEMENT
JCR-2017,BUG,BUG
JCR-1440,BUG,BUG
JCR-3093,BUG,BUG
JCR-1581,BUG,BUG
JCR-1534,IMPROVEMENT,IMPROVEMENT
JCR-897,BUG,BUG
JCR-638,RFE,RFE
JCR-2102,BUG,BUG
JCR-2689,IMPROVEMENT,IMPROVEMENT
JCR-281,RFE,IMPROVEMENT
JCR-88,TEST,TEST
JCR-1336,BUG,BUG
JCR-864,BUG,BUG
JCR-1818,IMPROVEMENT,IMPROVEMENT
JCR-1513,REFACTORING,IMPROVEMENT
JCR-2798,IMPROVEMENT,IMPROVEMENT
JCR-2134,TEST,BUG
JCR-3143,IMPROVEMENT,IMPROVEMENT
JCR-2607,RFE,IMPROVEMENT
JCR-3253,CLEANUP,IMPROVEMENT
JCR-1292,DOCUMENTATION,BUG
JCR-769,BUG,BUG
JCR-2047,TEST,BUG
JCR-3216,BUG,BUG
JCR-2248,BUG,BUG
JCR-2916,IMPROVEMENT,IMPROVEMENT
JCR-3126,BUG,BUG
JCR-3091,IMPROVEMENT,IMPROVEMENT
JCR-3111,BUG,BUG
JCR-845,DOCUMENTATION,BUG
JCR-124,BUG,BUG
JCR-387,BUG,BUG
JCR-282,BUG,BUG
JCR-1832,TEST,IMPROVEMENT
JCR-211,IMPROVEMENT,BUG
JCR-205,BUG,BUG
JCR-358,TASK,IMPROVEMENT
JCR-1509,RFE,RFE
JCR-1613,BUG,BUG
JCR-1960,RFE,RFE
JCR-2697,RFE,RFE
JCR-2603,SPEC,BUG
JCR-38,BUG,BUG
JCR-2899,BUG,BUG
JCR-2467,DESIGN_DEFECT,IMPROVEMENT
JCR-2509,CLEANUP,IMPROVEMENT
JCR-2840,BUG,BUG
JCR-61,BUG,BUG
JCR-149,RFE,RFE
JCR-254,BUG,IMPROVEMENT
JCR-686,DESIGN_DEFECT,IMPROVEMENT
JCR-2565,BUG,BUG
JCR-2761,IMPROVEMENT,IMPROVEMENT
JCR-1587,BUG,BUG
JCR-1571,BUG,BUG
JCR-650,RFE,RFE
JCR-2117,RFE,
JCR-1526,IMPROVEMENT,IMPROVEMENT
JCR-1091,SPEC,IMPROVEMENT
JCR-800,RFE,IMPROVEMENT
JCR-2897,BUILD_SYSTEM,IMPROVEMENT
JCR-346,BUG,BUG
JCR-2264,RFE,IMPROVEMENT
JCR-367,IMPROVEMENT,IMPROVEMENT
JCR-1669,BUG,BUG
JCR-284,BUG,BUG
JCR-298,RFE,BUG
JCR-516,CLEANUP,IMPROVEMENT
JCR-2293,BUG,BUG
JCR-2425,BUG,BUG
JCR-881,TASK,IMPROVEMENT
JCR-585,RFE,RFE
JCR-196,IMPROVEMENT,IMPROVEMENT
JCR-1617,IMPROVEMENT,IMPROVEMENT
JCR-308,BUG,BUG
JCR-2762,IMPROVEMENT,IMPROVEMENT
JCR-1982,IMPROVEMENT,IMPROVEMENT
JCR-1754,DOCUMENTATION,IMPROVEMENT
JCR-1258,RFE,IMPROVEMENT
JCR-573,DOCUMENTATION,TASK
JCR-89,BUG,BUG
JCR-1682,BUG,BUG
JCR-2922,BUG,BUG
JCR-513,TEST,BUG
JCR-2765,BUG,IMPROVEMENT
JCR-1757,BUG,BUG
JCR-628,BUG,BUG
JCR-1115,IMPROVEMENT,IMPROVEMENT
JCR-1086,BUG,BUG
JCR-3220,RFE,BUG
JCR-2898,TEST,IMPROVEMENT
JCR-629,BUG,BUG
JCR-703,IMPROVEMENT,IMPROVEMENT
JCR-1335,TEST,BUG
JCR-693,BUILD_SYSTEM,BUG
JCR-1375,IMPROVEMENT,IMPROVEMENT
JCR-24,BUG,BUG
JCR-1428,RFE,RFE
JCR-2241,IMPROVEMENT,BUG
JCR-93,BUG,BUG
JCR-2861,SPEC,BUG
JCR-460,TASK,IMPROVEMENT
JCR-182,RFE,IMPROVEMENT
JCR-2070,BUG,BUG
JCR-1840,TEST,IMPROVEMENT
JCR-1668,BUG,BUG
JCR-2951,BUG,BUG
JCR-1949,BUG,BUG
JCR-823,TEST,BUG
JCR-1027,IMPROVEMENT,IMPROVEMENT
JCR-1296,IMPROVEMENT,BUG
JCR-297,IMPROVEMENT,IMPROVEMENT
JCR-1500,IMPROVEMENT,IMPROVEMENT
JCR-1965,IMPROVEMENT,IMPROVEMENT
JCR-2062,RFE,
JCR-952,RFE,RFE
JCR-2769,IMPROVEMENT,IMPROVEMENT
JCR-1333,BUG,BUG
JCR-706,RFE,IMPROVEMENT
JCR-1114,REFACTORING,IMPROVEMENT
JCR-25,BUG,
JCR-2519,IMPROVEMENT,BUG
JCR-905,BUG,BUG
JCR-2645,IMPROVEMENT,BUG
JCR-229,REFACTORING,IMPROVEMENT
JCR-2931,BUG,BUG
JCR-916,UNKNOWN,IMPROVEMENT
JCR-17,BUG,BUG
JCR-331,IMPROVEMENT,IMPROVEMENT
JCR-1990,IMPROVEMENT,IMPROVEMENT
JCR-689,IMPROVEMENT,IMPROVEMENT
JCR-2066,IMPROVEMENT,IMPROVEMENT
JCR-1815,TEST,IMPROVEMENT
JCR-1505,IMPROVEMENT,IMPROVEMENT
JCR-2335,BUG,BUG
JCR-1414,BUG,BUG
JCR-1638,IMPROVEMENT,BUG
JCR-1934,IMPROVEMENT,IMPROVEMENT
JCR-3033,RFE,IMPROVEMENT
JCR-3209,IMPROVEMENT,IMPROVEMENT
JCR-1950,IMPROVEMENT,IMPROVEMENT
JCR-1218,OTHER,BUG
JCR-887,DESIGN_DEFECT,IMPROVEMENT
JCR-697,BUG,IMPROVEMENT
JCR-2088,BUILD_SYSTEM,IMPROVEMENT
JCR-1364,DESIGN_DEFECT,BUG
JCR-2452,BUG,BUG
JCR-1855,IMPROVEMENT,IMPROVEMENT
JCR-904,IMPROVEMENT,IMPROVEMENT
JCR-2457,RFE,RFE
JCR-468,BUG,BUG
JCR-2000,BUG,BUG
JCR-1465,RFE,IMPROVEMENT
JCR-146,BUG,BUG
JCR-2712,BUG,BUG
JCR-2319,TEST,IMPROVEMENT
JCR-1415,DOCUMENTATION,BUG
JCR-2447,BUG,BUG
JCR-383,IMPROVEMENT,IMPROVEMENT
JCR-1698,TEST,TEST
JCR-1325,BUG,BUG
JCR-37,BUG,BUG
JCR-407,RFE,IMPROVEMENT
JCR-2009,BUG,BUG
JCR-438,IMPROVEMENT,IMPROVEMENT
JCR-286,BUG,BUG
JCR-172,DOCUMENTATION,IMPROVEMENT
JCR-2419,BUG,BUG
JCR-1629,TEST,RFE
JCR-3101,BUG,BUG
JCR-2758,BUG,BUG
JCR-389,BUG,BUG
JCR-2803,CLEANUP,IMPROVEMENT
JCR-1879,BUG,BUG
JCR-496,TEST,BUG
JCR-223,BUILD_SYSTEM,IMPROVEMENT
JCR-2755,BUG,BUG
JCR-554,IMPROVEMENT,IMPROVEMENT
JCR-2859,RFE,RFE
JCR-712,BUG,BUG
JCR-1269,IMPROVEMENT,IMPROVEMENT
JCR-419,RFE,IMPROVEMENT
JCR-412,BUG,BUG
JCR-401,IMPROVEMENT,IMPROVEMENT
JCR-227,REFACTORING,
JCR-3119,IMPROVEMENT,IMPROVEMENT
JCR-199,IMPROVEMENT,BUG
JCR-116,BUILD_SYSTEM,
JCR-2150,CLEANUP,IMPROVEMENT
JCR-3045,RFE,IMPROVEMENT
JCR-1813,BUG,BUG
JCR-1210,IMPROVEMENT,IMPROVEMENT
JCR-216,BUG,BUG
JCR-1782,BUG,BUG
JCR-1977,IMPROVEMENT,BUG
JCR-583,TEST,BUG
JCR-2044,IMPROVEMENT,IMPROVEMENT
JCR-319,DOCUMENTATION,IMPROVEMENT
JCR-499,TEST,BUG
JCR-1844,RFE,IMPROVEMENT
JCR-3013,BUG,BUG
JCR-210,BUILD_SYSTEM,BUG
JCR-492,TEST,BUG
JCR-47,BUG,BUG
JCR-1061,DESIGN_DEFECT,IMPROVEMENT
JCR-2508,RFE,BUG
JCR-1244,CLEANUP,IMPROVEMENT
JCR-2386,BUG,BUG
JCR-2531,BUG,BUG
JCR-1151,IMPROVEMENT,IMPROVEMENT
JCR-208,CLEANUP,BUG
JCR-2593,IMPROVEMENT,IMPROVEMENT
JCR-143,BUG,BUG
JCR-1405,RFE,RFE
JCR-2418,BUG,BUG
JCR-137,BUG,BUG
JCR-154,DOCUMENTATION,RFE
JCR-1074,BUG,BUG
JCR-2567,BUILD_SYSTEM,IMPROVEMENT
JCR-2404,IMPROVEMENT,IMPROVEMENT
JCR-472,IMPROVEMENT,IMPROVEMENT
JCR-19,OTHER,BUG
JCR-2243,RFE,RFE
JCR-2627,BUG,BUG
JCR-1736,RFE,IMPROVEMENT
JCR-1272,BUG,BUG
JCR-352,IMPROVEMENT,IMPROVEMENT
JCR-2722,RFE,IMPROVEMENT
JCR-1399,BACKPORT,BUG
JCR-2505,IMPROVEMENT,IMPROVEMENT
JCR-257,RFE,IMPROVEMENT
JCR-1884,IMPROVEMENT,IMPROVEMENT
JCR-1589,RFE,
JCR-2249,CLEANUP,IMPROVEMENT
JCR-1931,IMPROVEMENT,BUG
JCR-55,RFE,RFE
JCR-338,BUG,BUG
JCR-2577,BUG,BUG
JCR-1262,DESIGN_DEFECT,IMPROVEMENT
JCR-1846,BUG,BUG
JCR-157,REFACTORING,IMPROVEMENT
JCR-765,IMPROVEMENT,IMPROVEMENT
JCR-2170,IMPROVEMENT,BUG
JCR-1385,BUG,BUG
JCR-1890,RFE,RFE
JCR-1548,BUG,BUG
JCR-2351,IMPROVEMENT,IMPROVEMENT
JCR-1590,RFE,
JCR-785,BUG,BUG
JCR-866,BUG,BUG
JCR-1101,TEST,BUG
JCR-1381,BUG,BUG
JCR-202,RFE,RFE
JCR-1084,OTHER,IMPROVEMENT
JCR-2604,DOCUMENTATION,IMPROVEMENT
JCR-1259,RFE,RFE
JCR-3250,BUG,BUG
JCR-1341,BUG,BUG
JCR-1751,IMPROVEMENT,IMPROVEMENT
JCR-3183,RFE,RFE
JCR-1695,IMPROVEMENT,IMPROVEMENT
JCR-810,TEST,IMPROVEMENT
JCR-1071,BUG,BUG
JCR-1811,BUG,BUG
JCR-117,TEST,TEST
JCR-808,IMPROVEMENT,IMPROVEMENT
JCR-2892,IMPROVEMENT,BUG
JCR-751,DOCUMENTATION,TASK
JCR-587,BUG,BUG
JCR-335,BUG,BUG
JCR-1347,REFACTORING,IMPROVEMENT
JCR-3151,BUG,BUG
JCR-2095,REFACTORING,IMPROVEMENT
JCR-1357,DOCUMENTATION,IMPROVEMENT
JCR-1843,BUG,BUG
JCR-2097,TEST,BUG
JCR-1596,BUG,BUG
JCR-2960,BUG,BUG
JCR-2074,RFE,
JCR-3236,BUG,BUG
JCR-2996,BUG,BUG
JCR-966,TEST,IMPROVEMENT
JCR-1753,RFE,RFE
JCR-187,BUG,BUG
JCR-1936,DOCUMENTATION,BUG
JCR-1630,DOCUMENTATION,BUG
JCR-921,TEST,TEST
JCR-1969,BUG,BUG
JCR-2789,BUG,BUG
JCR-827,TEST,BUG
JCR-646,IMPROVEMENT,BUG
JCR-476,CLEANUP,IMPROVEMENT
JCR-1962,OTHER,BUG
JCR-60,BUG,BUG
JCR-1432,BUG,BUG
JCR-336,BUG,BUG
JCR-1588,RFE,
JCR-2361,RFE,IMPROVEMENT
JCR-2119,RFE,IMPROVEMENT
JCR-699,BUG,BUG
JCR-2132,BUG,BUG
JCR-1172,IMPROVEMENT,IMPROVEMENT
JCR-661,BUILD_SYSTEM,BUG
JCR-1472,RFE,RFE
JCR-928,IMPROVEMENT,IMPROVEMENT
JCR-2965,DOCUMENTATION,IMPROVEMENT
JCR-310,BUG,BUG
JCR-2036,BUG,BUG
JCR-2392,BUG,BUG
JCR-1020,IMPROVEMENT,IMPROVEMENT
JCR-1193,BUILD_SYSTEM,IMPROVEMENT
JCR-2674,BUG,BUG
JCR-1374,BUG,BUG
JCR-234,TEST,BUG
JCR-1841,SPEC,BUG
JCR-1693,BUG,BUG
JCR-1330,OTHER,BUG
JCR-1334,BUG,BUG
JCR-766,BUILD_SYSTEM,IMPROVEMENT
JCR-220,RFE,IMPROVEMENT
JCR-831,BUG,BUG
JCR-3073,BUILD_SYSTEM,IMPROVEMENT
JCR-1285,BUG,BUG
JCR-395,BUG,BUG
JCR-776,IMPROVEMENT,IMPROVEMENT
JCR-1277,BUG,BUG
JCR-764,BUG,BUG
JCR-1121,TEST,BUG
JCR-848,BUILD_SYSTEM,BUG
JCR-1708,BUG,BUG
JCR-2395,BUG,BUG
JCR-3280,IMPROVEMENT,IMPROVEMENT
JCR-1514,DOCUMENTATION,BUG
JCR-2453,REFACTORING,IMPROVEMENT
JCR-3020,RFE,IMPROVEMENT
JCR-2948,RFE,IMPROVEMENT
JCR-2747,BUG,BUG
JCR-82,BUG,BUG
JCR-1644,IMPROVEMENT,BUG
JCR-477,IMPROVEMENT,BUG
JCR-2671,BUG,BUG
JCR-107,DOCUMENTATION,IMPROVEMENT
JCR-682,BUG,BUG
JCR-3165,REFACTORING,IMPROVEMENT
JCR-1168,TEST,BUG
JCR-1475,BUG,BUG
JCR-1462,RFE,RFE
JCR-1608,RFE,
JCR-2158,REFACTORING,IMPROVEMENT
JCR-2380,BUG,BUG
JCR-1281,DOCUMENTATION,IMPROVEMENT
JCR-2586,BUG,BUG
JCR-924,IMPROVEMENT,IMPROVEMENT
JCR-173,TEST,BUG
JCR-6,BUG,BUG
JCR-518,TEST,BUG
JCR-255,BUG,BUG
JCR-1731,BUG,BUG
JCR-2969,BUG,BUG
JCR-1083,BUG,BUG
JCR-634,RFE,RFE
JCR-379,CLEANUP,BUG
JCR-3270,BUG,BUG
JCR-1254,BUG,BUG
JCR-44,BUG,BUG
JCR-104,REFACTORING,IMPROVEMENT
JCR-424,BUG,BUG
JCR-533,BUG,BUG
JCR-2670,IMPROVEMENT,IMPROVEMENT
JCR-3141,BUILD_SYSTEM,IMPROVEMENT
JCR-1112,RFE,RFE
JCR-2194,IMPROVEMENT,IMPROVEMENT
JCR-3055,BUG,IMPROVEMENT
JCR-1946,BUG,IMPROVEMENT
JCR-523,DESIGN_DEFECT,IMPROVEMENT
JCR-351,IMPROVEMENT,IMPROVEMENT
JCR-2144,REFACTORING,IMPROVEMENT
JCR-344,BUG,BUG
JCR-3124,TASK,
JCR-3116,BUG,BUG
JCR-259,BUG,BUG
JCR-1778,BUG,BUG
JCR-951,DESIGN_DEFECT,BUG
JCR-1401,IMPROVEMENT,IMPROVEMENT
JCR-830,TEST,IMPROVEMENT
JCR-1686,IMPROVEMENT,IMPROVEMENT
JCR-2473,BUG,BUG
JCR-2053,RFE,
JCR-2811,RFE,RFE
JCR-249,IMPROVEMENT,IMPROVEMENT
JCR-45,BUG,BUG
JCR-434,BUG,BUG
JCR-2227,BUG,BUG
JCR-616,IMPROVEMENT,BUG
JCR-2834,IMPROVEMENT,IMPROVEMENT
JCR-3232,RFE,
JCR-1154,RFE,RFE
